crop_id,year,month,expense_type,expense_subtype,total_yearly,total_monthly,percentage,crop_name
18,2024,7,Labor,Sowing,12048.214324541412,1981.5555528711764,0.1644688166639664,Sugarcane
18,2024,8,Labor,Sowing,12048.214324541412,1075.487367117104,0.0892652917807419,Sugarcane
18,2024,9,Labor,Sowing,12048.214324541412,11.261482249052593,0.0009347013545495,Sugarcane
18,2024,10,Labor,Sowing,12048.214324541412,1157.3446904714565,0.096059437464855,Sugarcane
18,2024,11,Labor,Sowing,12048.214324541412,2.38291771139058e-13,1.9778181622622157e-17,Sugarcane
18,2024,12,Labor,Sowing,12048.214324541412,2.38291771139058e-13,1.9778181622622157e-17,Sugarcane
18,2024,1,Pesticides ,Pesticides ,5974.2462215376845,1.275402547801095e-13,2.134834254408793e-17,Sugarcane
18,2024,2,Pesticides ,Pesticides ,5974.2462215376845,3.0972816138801518,0.0005184388957244,Sugarcane
18,2024,3,Pesticides ,Pesticides ,5974.2462215376845,157.9936256580323,0.0264457840871123,Sugarcane
18,2024,4,Pesticides ,Pesticides ,5974.2462215376845,2641.4634146341464,0.442141705695262,Sugarcane
18,2024,5,Pesticides ,Pesticides ,5974.2462215376845,14.502523211224451,0.0024275067805109,Sugarcane
18,2024,6,Pesticides ,Pesticides ,5974.2462215376845,624.6772616977668,0.1045616867021232,Sugarcane
18,2024,7,Pesticides ,Pesticides ,5974.2462215376845,156.8287643315407,0.0262508036187325,Sugarcane
18,2024,8,Pesticides ,Pesticides ,5974.2462215376845,804.8780487804878,0.1347246194639302,Sugarcane
18,2024,9,Pesticides ,Pesticides ,5974.2462215376845,811.7242240711728,0.1358705674273744,Sugarcane
18,2024,10,Pesticides ,Pesticides ,5974.2462215376845,759.0810775394327,0.1270588873292296,Sugarcane
18,2024,11,Pesticides ,Pesticides ,5974.2462215376845,1.275402547801095e-13,2.134834254408793e-17,Sugarcane
18,2024,12,Pesticides ,Pesticides ,5974.2462215376845,1.275402547801095e-13,2.134834254408793e-17,Sugarcane
18,2024,1,Pesticides ,Poison,2829.642333800721,0.0,0.0,Sugarcane
18,2024,2,Pesticides ,Poison,2829.642333800721,0.0,0.0,Sugarcane
18,2024,3,Pesticides ,Poison,2829.642333800721,47.88827390238832,0.0169237904488323,Sugarcane
18,2024,4,Pesticides ,Poison,2829.642333800721,99.16689357218183,0.0350457343628241,Sugarcane
18,2024,5,Pesticides ,Poison,2829.642333800721,0.0,0.0,Sugarcane
18,2024,6,Pesticides ,Poison,2829.642333800721,1485.3658536585365,0.5249306019759118,Sugarcane
18,2024,7,Pesticides ,Poison,2829.642333800721,0.0,0.0,Sugarcane
18,2024,8,Pesticides ,Poison,2829.642333800721,1013.5319757199268,0.3581837759539631,Sugarcane
18,2024,9,Pesticides ,Poison,2829.642333800721,96.98635682967908,0.0342751292879509,Sugarcane
18,2024,10,Pesticides ,Poison,2829.642333800721,60.49045124512209,0.0213774195143145,Sugarcane
18,2024,11,Pesticides ,Poison,2829.642333800721,26.21252887288624,0.0092635484562029,Sugarcane
18,2024,12,Pesticides ,Poison,2829.642333800721,0.0,0.0,Sugarcane
18,2024,1,Pesticides ,Weedicide,13909.238661028172,1489.9986518202925,0.1071229481448952,Sugarcane
18,2024,2,Pesticides ,Weedicide,13909.238661028172,132.16947109408554,0.0095022793349866,Sugarcane
18,2024,3,Pesticides ,Weedicide,13909.238661028172,341.6393090508194,0.0245620423501716,Sugarcane
18,2024,4,Pesticides ,Weedicide,13909.238661028172,1315.9517122945522,0.0946099024083663,Sugarcane
18,2024,5,Pesticides ,Weedicide,13909.238661028172,3326.829268292683,0.2391812628547394,Sugarcane
18,2024,6,Pesticides ,Weedicide,13909.238661028172,1263.4146341463415,0.0908327669785594,Sugarcane
18,2024,7,Pesticides ,Weedicide,13909.238661028172,215.57492320346623,0.0154986860501199,Sugarcane
18,2024,8,Pesticides ,Weedicide,13909.238661028172,424.390243902439,0.0305113927688597,Sugarcane
18,2024,9,Pesticides ,Weedicide,13909.238661028172,184.06019096725225,0.0132329450556459,Sugarcane
18,2024,10,Pesticides ,Weedicide,13909.238661028172,1624.9663538172172,0.1168264053423826,Sugarcane
18,2024,11,Pesticides ,Weedicide,13909.238661028172,0.0,0.0,Sugarcane
18,2024,12,Pesticides ,Weedicide,13909.238661028172,3590.243902439024,0.258119368711273,Sugarcane
19,2022,1,Fertilizer,Homic Acid,2072.4704323343685,0.0,0.0,Wheat
19,2022,2,Fertilizer,Homic Acid,2072.4704323343685,0.0,0.0,Wheat
19,2022,3,Fertilizer,Homic Acid,2072.4704323343685,0.0,0.0,Wheat
19,2022,4,Fertilizer,Homic Acid,2072.4704323343685,0.0,0.0,Wheat
19,2022,5,Fertilizer,Homic Acid,2072.4704323343685,463.81037915671,0.2237958968776639,Wheat
19,2022,6,Fertilizer,Homic Acid,2072.4704323343685,0.0,0.0,Wheat
19,2022,7,Fertilizer,Homic Acid,2072.4704323343685,0.0,0.0,Wheat
19,2022,8,Fertilizer,Homic Acid,2072.4704323343685,0.0,0.0,Wheat
19,2022,9,Fertilizer,Homic Acid,2072.4704323343685,0.0,0.0,Wheat
19,2022,10,Fertilizer,Homic Acid,2072.4704323343685,0.0,0.0,Wheat
19,2022,11,Fertilizer,Homic Acid,2072.4704323343685,211.37191758443817,0.101990317587477,Wheat
19,2022,12,Fertilizer,Homic Acid,2072.4704323343685,1397.2881355932204,0.674213785534859,Wheat
19,2022,1,Fertilizer,Nitrophos,12259.131283899034,0.0,0.0,Wheat
19,2022,2,Fertilizer,Nitrophos,12259.131283899034,624.6701905194662,0.0509555021520896,Wheat
19,2022,3,Fertilizer,Nitrophos,12259.131283899034,817.2322867425537,0.0666631482946834,Wheat
19,2022,4,Fertilizer,Nitrophos,12259.131283899034,2343.0198797402627,0.1911244626948037,Wheat
19,2022,5,Fertilizer,Nitrophos,12259.131283899034,1386.2445741375366,0.1130785324045114,Wheat
19,2022,6,Fertilizer,Nitrophos,12259.131283899034,411.3907963270185,0.0335579077179255,Wheat
19,2022,7,Fertilizer,Nitrophos,12259.131283899034,0.0,0.0,Wheat
19,2022,8,Fertilizer,Nitrophos,12259.131283899034,109.59899731644778,0.0089401928063527,Wheat
19,2022,9,Fertilizer,Nitrophos,12259.131283899034,0.0,0.0,Wheat
19,2022,10,Fertilizer,Nitrophos,12259.131283899034,142.11580205360102,0.0115926486765219,Wheat
19,2022,11,Fertilizer,Nitrophos,12259.131283899034,5927.683615819209,0.4835321099468559,Wheat
19,2022,12,Fertilizer,Nitrophos,12259.131283899034,497.17514124293785,0.0405554953062555,Wheat
19,2022,1,Fertilizer,Potash,4808.7732489380105,20.19657191224814,0.0041999426603673,Wheat
19,2022,2,Fertilizer,Potash,4808.7732489380105,117.8133361547808,0.0244996655188096,Wheat
19,2022,3,Fertilizer,Potash,4808.7732489380105,1393.2941743196247,0.2897400443298767,Wheat
19,2022,4,Fertilizer,Potash,4808.7732489380105,0.0,0.0,Wheat
19,2022,5,Fertilizer,Potash,4808.7732489380105,0.0,0.0,Wheat
19,2022,6,Fertilizer,Potash,4808.7732489380105,378.4695072269731,0.0787039620365871,Wheat
19,2022,7,Fertilizer,Potash,4808.7732489380105,233.9081489325878,0.0486419585253359,Wheat
19,2022,8,Fertilizer,Potash,4808.7732489380105,0.0,0.0,Wheat
19,2022,9,Fertilizer,Potash,4808.7732489380105,127.23840304716326,0.0264596387603144,Wheat
19,2022,10,Fertilizer,Potash,4808.7732489380105,0.0,0.0,Wheat
19,2022,11,Fertilizer,Potash,4808.7732489380105,70.05649717514125,0.0145684758978005,Wheat
19,2022,12,Fertilizer,Potash,4808.7732489380105,2467.7966101694915,0.5131863122709082,Wheat
19,2022,1,Fertilizer,Single Super Phosphate,745.7627118644068,,,Wheat
19,2022,2,Fertilizer,Single Super Phosphate,745.7627118644068,,,Wheat
19,2022,3,Fertilizer,Single Super Phosphate,745.7627118644068,,,Wheat
19,2022,4,Fertilizer,Single Super Phosphate,745.7627118644068,,,Wheat
19,2022,5,Fertilizer,Single Super Phosphate,745.7627118644068,,,Wheat
19,2022,6,Fertilizer,Single Super Phosphate,745.7627118644068,,,Wheat
19,2022,7,Fertilizer,Single Super Phosphate,745.7627118644068,,,Wheat
19,2022,8,Fertilizer,Single Super Phosphate,745.7627118644068,,,Wheat
19,2022,9,Fertilizer,Single Super Phosphate,745.7627118644068,,,Wheat
19,2022,10,Fertilizer,Single Super Phosphate,745.7627118644068,,,Wheat
19,2022,11,Fertilizer,Single Super Phosphate,745.7627118644068,745.7627118644068,1.0,Wheat
19,2022,12,Fertilizer,Single Super Phosphate,745.7627118644068,,,Wheat
19,2022,1,Fertilizer,Sulphur,990.1397391117688,7.417167947001401e-15,7.491031471633661e-18,Wheat
19,2022,2,Fertilizer,Sulphur,990.1397391117688,7.417167947001401e-15,7.491031471633661e-18,Wheat
19,2022,3,Fertilizer,Sulphur,990.1397391117688,7.417167947001401e-15,7.491031471633661e-18,Wheat
19,2022,4,Fertilizer,Sulphur,990.1397391117688,7.417167947001401e-15,7.491031471633661e-18,Wheat
19,2022,5,Fertilizer,Sulphur,990.1397391117688,252.7202917169298,0.2552369950767144,Wheat
19,2022,6,Fertilizer,Sulphur,990.1397391117688,39.87351091526143,0.0402705894331955,Wheat
19,2022,7,Fertilizer,Sulphur,990.1397391117688,7.417167947001401e-15,7.491031471633661e-18,Wheat
19,2022,8,Fertilizer,Sulphur,990.1397391117688,7.417167947001401e-15,7.491031471633661e-18,Wheat
19,2022,9,Fertilizer,Sulphur,990.1397391117688,7.417167947001401e-15,7.491031471633661e-18,Wheat
19,2022,10,Fertilizer,Sulphur,990.1397391117688,7.417167947001401e-15,7.491031471633661e-18,Wheat
19,2022,11,Fertilizer,Sulphur,990.1397391117688,534.4632768361582,0.5397857047083201,Wheat
19,2022,12,Fertilizer,Sulphur,990.1397391117688,163.08265964341922,0.1647067107817699,Wheat
19,2022,1,Fertilizer,Urea,8576.13318051612,232.71335167206843,0.0271349974136086,Wheat
19,2022,2,Fertilizer,Urea,8576.13318051612,472.18159557328295,0.0550576332753343,Wheat
19,2022,3,Fertilizer,Urea,8576.13318051612,142.43868906589387,0.0166087310058916,Wheat
19,2022,4,Fertilizer,Urea,8576.13318051612,229.96207899196588,0.0268141916819121,Wheat
19,2022,5,Fertilizer,Urea,8576.13318051612,552.1459572606158,0.0643816911000194,Wheat
19,2022,6,Fertilizer,Urea,8576.13318051612,1080.974128885514,0.1260444662101737,Wheat
19,2022,7,Fertilizer,Urea,8576.13318051612,224.23862071605987,0.0261468211834094,Wheat
19,2022,8,Fertilizer,Urea,8576.13318051612,737.6077437972239,0.0860070300065972,Wheat
19,2022,9,Fertilizer,Urea,8576.13318051612,189.397476930248,0.0220842509023221,Wheat
19,2022,10,Fertilizer,Urea,8576.13318051612,47.241899205170085,0.0055085314337815,Wheat
19,2022,11,Fertilizer,Urea,8576.13318051612,641.8079096045198,0.0748365138571571,Wheat
19,2022,12,Fertilizer,Urea,8576.13318051612,4025.423728813559,0.4693751419297927,Wheat
19,2022,1,Fertilizer,Zinc,2008.2090355879188,59.07157724018408,0.0294150540075079,Wheat
19,2022,2,Fertilizer,Zinc,2008.2090355879188,0.0,0.0,Wheat
19,2022,3,Fertilizer,Zinc,2008.2090355879188,0.0,0.0,Wheat
19,2022,4,Fertilizer,Zinc,2008.2090355879188,0.0,0.0,Wheat
19,2022,5,Fertilizer,Zinc,2008.2090355879188,231.37119294725835,0.1152127038804616,Wheat
19,2022,6,Fertilizer,Zinc,2008.2090355879188,127.5207651737568,0.0634997467464457,Wheat
19,2022,7,Fertilizer,Zinc,2008.2090355879188,373.5112046174788,0.1859921940387697,Wheat
19,2022,8,Fertilizer,Zinc,2008.2090355879188,107.44691477168944,0.0535038498819588,Wheat
19,2022,9,Fertilizer,Zinc,2008.2090355879188,0.0,0.0,Wheat
19,2022,10,Fertilizer,Zinc,2008.2090355879188,47.76934921573999,0.0237870402777841,Wheat
19,2022,11,Fertilizer,Zinc,2008.2090355879188,38.693172864749386,0.0192675026250052,Wheat
19,2022,12,Fertilizer,Zinc,2008.2090355879188,1022.824858757062,0.5093219085420667,Wheat
19,2022,1,Fuel,Tractor Diesel ,5592.798324128672,65.9079872776284,0.0117844383898638,Wheat
19,2022,2,Fuel,Tractor Diesel ,5592.798324128672,209.60426049539856,0.0374775288411734,Wheat
19,2022,3,Fuel,Tractor Diesel ,5592.798324128672,247.0590970446755,0.0441745049126487,Wheat
19,2022,4,Fuel,Tractor Diesel ,5592.798324128672,52.958610570930006,0.0094690720998205,Wheat
19,2022,5,Fuel,Tractor Diesel ,5592.798324128672,271.23172042706267,0.0484966030791605,Wheat
19,2022,6,Fuel,Tractor Diesel ,5592.798324128672,187.2390437126411,0.0334785974500183,Wheat
19,2022,7,Fuel,Tractor Diesel ,5592.798324128672,247.6311136270141,0.0442767822609791,Wheat
19,2022,8,Fuel,Tractor Diesel ,5592.798324128672,328.01775612511426,0.0586500240335803,Wheat
19,2022,9,Fuel,Tractor Diesel ,5592.798324128672,708.1543845657209,0.126618973816841,Wheat
19,2022,10,Fuel,Tractor Diesel ,5592.798324128672,136.91525423728814,0.0244806349706197,Wheat
19,2022,11,Fuel,Tractor Diesel ,5592.798324128672,2270.214689265537,0.4059174956249158,Wheat
19,2022,12,Fuel,Tractor Diesel ,5592.798324128672,867.864406779661,0.1551753445203783,Wheat
19,2022,1,Labor,Driver,22.56836576892954,0.0,0.0,Wheat
19,2022,2,Labor,Driver,22.56836576892954,0.0,0.0,Wheat
19,2022,3,Labor,Driver,22.56836576892954,0.135659771343504,0.0060110586974919,Wheat
19,2022,4,Labor,Driver,22.56836576892954,4.049444174603596,0.1794301021201354,Wheat
19,2022,5,Labor,Driver,22.56836576892954,0.1919020515463317,0.0085031434491605,Wheat
19,2022,6,Labor,Driver,22.56836576892954,0.1173751934667708,0.0052008725252213,Wheat
19,2022,7,Labor,Driver,22.56836576892954,0.1173751934667708,0.0052008725252213,Wheat
19,2022,8,Labor,Driver,22.56836576892954,2.570752666959402,0.1139095623174729,Wheat
19,2022,9,Labor,Driver,22.56836576892954,0.4366085911070543,0.0193460437311834,Wheat
19,2022,10,Labor,Driver,22.56836576892954,2.97490573575359,0.1318175080204177,Wheat
19,2022,11,Labor,Driver,22.56836576892954,0.6749073624339326,0.0299050170200225,Wheat
19,2022,12,Labor,Driver,22.56836576892954,11.299435028248588,0.5006758195936729,Wheat
19,2022,1,Pesticides ,Weedicide,199.6644916723845,18.09837646536653,0.090643941312624,Wheat
19,2022,2,Pesticides ,Weedicide,199.6644916723845,1.605406046620801,0.0080405185377428,Wheat
19,2022,3,Pesticides ,Weedicide,199.6644916723845,4.1497465940762295,0.0207835983219553,Wheat
19,2022,4,Pesticides ,Weedicide,199.6644916723845,15.984302717491994,0.0800558105430159,Wheat
19,2022,5,Pesticides ,Weedicide,199.6644916723845,6.836873140052281,0.0342418077585394,Wheat
19,2022,6,Pesticides ,Weedicide,199.6644916723845,5.814441578591636,0.0291210596831215,Wheat
19,2022,7,Pesticides ,Weedicide,199.6644916723845,2.6184964072701558,0.0131144821261792,Wheat
19,2022,8,Pesticides ,Weedicide,199.6644916723845,18.06360285420637,0.0904697810958078,Wheat
19,2022,9,Pesticides ,Weedicide,199.6644916723845,2.23570043123392,0.0111972860697851,Wheat
19,2022,10,Pesticides ,Weedicide,199.6644916723845,19.737771426175097,0.098854689989452,Wheat
19,2022,11,Pesticides ,Weedicide,199.6644916723845,0.0,0.0,Wheat
19,2022,12,Pesticides ,Weedicide,199.6644916723845,104.51977401129945,0.5234770245617767,Wheat
19,2022,1,Seed,Seed,2064.5211990822745,0.0,0.0,Wheat
19,2022,2,Seed,Seed,2064.5211990822745,101.487960209603,0.0491581100037706,Wheat
19,2022,3,Seed,Seed,2064.5211990822745,118.6562968968162,0.0574740026644248,Wheat
19,2022,4,Seed,Seed,2064.5211990822745,31.681609448298538,0.0153457418903626,Wheat
19,2022,5,Seed,Seed,2064.5211990822745,49.8861719584371,0.0241635552013767,Wheat
19,2022,6,Seed,Seed,2064.5211990822745,53.458232694480536,0.025893767871332,Wheat
19,2022,7,Seed,Seed,2064.5211990822745,47.768145039685656,0.0231376384320585,Wheat
19,2022,8,Seed,Seed,2064.5211990822745,24.7432890111094,0.0119850011819245,Wheat
19,2022,9,Seed,Seed,2064.5211990822745,213.2277003952287,0.1032819137386495,Wheat
19,2022,10,Seed,Seed,2064.5211990822745,1245.7627118644068,0.6034148316898736,Wheat
19,2022,11,Seed,Seed,2064.5211990822745,176.27118644067798,0.0853811462527168,Wheat
19,2022,12,Seed,Seed,2064.5211990822745,1.5778951235306866,0.0007642910735099,Wheat
19,2023,1,Fuel,Motorcycle Petrol,6.359077456136844,5.958824143468354e-17,9.370579592040942e-18,Wheat
19,2023,2,Fuel,Motorcycle Petrol,6.359077456136844,5.958824143468354e-17,9.370579592040942e-18,Wheat
19,2023,3,Fuel,Motorcycle Petrol,6.359077456136844,5.958824143468354e-17,9.370579592040942e-18,Wheat
19,2023,4,Fuel,Motorcycle Petrol,6.359077456136844,3.220338983050848,0.506416065107534,Wheat
19,2023,5,Fuel,Motorcycle Petrol,6.359077456136844,1.7317177782543427,0.2723221709751536,Wheat
19,2023,6,Fuel,Motorcycle Petrol,6.359077456136844,5.958824143468354e-17,9.370579592040942e-18,Wheat
19,2023,7,Fuel,Motorcycle Petrol,6.359077456136844,0.636660947887626,0.1001184452114535,Wheat
19,2023,8,Fuel,Motorcycle Petrol,6.359077456136844,0.464762491957967,0.073086465004361,Wheat
19,2023,9,Fuel,Motorcycle Petrol,6.359077456136844,5.958824143468354e-17,9.370579592040942e-18,Wheat
19,2023,10,Fuel,Motorcycle Petrol,6.359077456136844,5.958824143468354e-17,9.370579592040942e-18,Wheat
19,2023,11,Fuel,Motorcycle Petrol,6.359077456136844,0.3055972549860605,0.0480568537014977,Wheat
19,2023,12,Fuel,Motorcycle Petrol,6.359077456136844,0.0,0.0,Wheat
19,2023,1,Fuel,Tractor Diesel ,636.0114958563216,6.732989905717004,0.0105862707664611,Wheat
19,2023,2,Fuel,Tractor Diesel ,636.0114958563216,21.41263037158215,0.0336670492767624,Wheat
19,2023,3,Fuel,Tractor Diesel ,636.0114958563216,25.238919821816385,0.0396831189156964,Wheat
19,2023,4,Fuel,Tractor Diesel ,636.0114958563216,170.56497175141243,0.268179070445519,Wheat
19,2023,5,Fuel,Tractor Diesel ,636.0114958563216,164.0,0.2578569743919353,Wheat
19,2023,6,Fuel,Tractor Diesel ,636.0114958563216,19.127857538159688,0.0300747040938404,Wheat
19,2023,7,Fuel,Tractor Diesel ,636.0114958563216,25.29735555978795,0.0397749973461214,Wheat
19,2023,8,Fuel,Tractor Diesel ,636.0114958563216,33.50944752087727,0.0526868582395045,Wheat
19,2023,9,Fuel,Tractor Diesel ,636.0114958563216,72.34322454554258,0.1137451524333536,Wheat
19,2023,10,Fuel,Tractor Diesel ,636.0114958563216,61.16248286941156,0.0961656876768599,Wheat
19,2023,11,Fuel,Tractor Diesel ,636.0114958563216,19.17392636541799,0.0301471380475636,Wheat
19,2023,12,Fuel,Tractor Diesel ,636.0114958563216,17.4476896065966,0.0274329783663818,Wheat
19,2023,1,Labor,Others,71.4709096499087,0.0,0.0,Wheat
19,2023,2,Labor,Others,71.4709096499087,1.676644534411929,0.0234591184388832,Wheat
19,2023,3,Labor,Others,71.4709096499087,4.596082135819146,0.0643070328659937,Wheat
19,2023,4,Labor,Others,71.4709096499087,36.15819209039548,0.5059148157972503,Wheat
19,2023,5,Labor,Others,71.4709096499087,24.738288631359104,0.3461308769195259,Wheat
19,2023,6,Labor,Others,71.4709096499087,2.921666112895092,0.0408790951060579,Wheat
19,2023,7,Labor,Others,71.4709096499087,0.1460443518278634,0.002043409724925,Wheat
19,2023,8,Labor,Others,71.4709096499087,0.0,0.0,Wheat
19,2023,9,Labor,Others,71.4709096499087,0.1327675925707849,0.0018576452044773,Wheat
19,2023,10,Labor,Others,71.4709096499087,0.8629893517101019,0.0120746938291025,Wheat
19,2023,11,Labor,Others,71.4709096499087,0.0,0.0,Wheat
19,2023,12,Labor,Others,71.4709096499087,0.2382348489192021,0.0033333121137839,Wheat
19,2023,1,Machinery Expense,Harvester Rent,7396.888561470059,0.0,0.0,Wheat
19,2023,2,Machinery Expense,Harvester Rent,7396.888561470059,0.0,0.0,Wheat
19,2023,3,Machinery Expense,Harvester Rent,7396.888561470059,0.0,0.0,Wheat
19,2023,4,Machinery Expense,Harvester Rent,7396.888561470059,0.0,0.0,Wheat
19,2023,5,Machinery Expense,Harvester Rent,7396.888561470059,4723.163841807909,0.6385338649564873,Wheat
19,2023,6,Machinery Expense,Harvester Rent,7396.888561470059,0.0,0.0,Wheat
19,2023,7,Machinery Expense,Harvester Rent,7396.888561470059,0.0,0.0,Wheat
19,2023,8,Machinery Expense,Harvester Rent,7396.888561470059,0.0,0.0,Wheat
19,2023,9,Machinery Expense,Harvester Rent,7396.888561470059,155.83546489076616,0.0210677048323403,Wheat
19,2023,10,Machinery Expense,Harvester Rent,7396.888561470059,55.65552317527362,0.0075241802972644,Wheat
19,2023,11,Machinery Expense,Harvester Rent,7396.888561470059,2462.233731596111,0.3328742499139078,Wheat
19,2023,12,Machinery Expense,Harvester Rent,7396.888561470059,0.0,0.0,Wheat
19,2023,1,Miscellaneous,Sacks and sew,882.2035706711337,0.0,0.0,Wheat
19,2023,2,Miscellaneous,Sacks and sew,882.2035706711337,0.0,0.0,Wheat
19,2023,3,Miscellaneous,Sacks and sew,882.2035706711337,0.0,0.0,Wheat
19,2023,4,Miscellaneous,Sacks and sew,882.2035706711337,190.2824858757062,0.215689997412898,Wheat
19,2023,5,Miscellaneous,Sacks and sew,882.2035706711337,497.1751412429378,0.56356056331161,Wheat
19,2023,6,Miscellaneous,Sacks and sew,882.2035706711337,103.6961297028857,0.1175421786425089,Wheat
19,2023,7,Miscellaneous,Sacks and sew,882.2035706711337,91.049813849604,0.103207260632983,Wheat
19,2023,8,Miscellaneous,Sacks and sew,882.2035706711337,0.0,0.0,Wheat
19,2023,9,Miscellaneous,Sacks and sew,882.2035706711337,0.0,0.0,Wheat
19,2023,10,Miscellaneous,Sacks and sew,882.2035706711337,0.0,0.0,Wheat
19,2023,11,Miscellaneous,Sacks and sew,882.2035706711337,0.0,0.0,Wheat
19,2023,12,Miscellaneous,Sacks and sew,882.2035706711337,0.0,0.0,Wheat
19,2023,1,Pesticides ,Pesticides ,81.31937427149762,1.5053871520341105e-15,1.851203560676865e-17,Wheat
19,2023,2,Pesticides ,Pesticides ,81.31937427149762,40.67796610169491,0.5002247799630759,Wheat
19,2023,3,Pesticides ,Pesticides ,81.31937427149762,1.8648353382933744,0.0229322391496437,Wheat
19,2023,4,Pesticides ,Pesticides ,81.31937427149762,5.451657032065148,0.0670400760077657,Wheat
19,2023,5,Pesticides ,Pesticides ,81.31937427149762,0.1711766387160969,0.0021049920790658,Wheat
19,2023,6,Pesticides ,Pesticides ,81.31937427149762,7.37321032915425,0.0906697868153488,Wheat
19,2023,7,Pesticides ,Pesticides ,81.31937427149762,1.8510862103978316,0.022763163477103,Wheat
19,2023,8,Pesticides ,Pesticides ,81.31937427149762,5.388864013515469,0.0662678981705379,Wheat
19,2023,9,Pesticides ,Pesticides ,81.31937427149762,9.580968926386143,0.1178190192954333,Wheat
19,2023,10,Pesticides ,Pesticides ,81.31937427149762,8.959609681274385,0.1101780450420253,Wheat
19,2023,11,Pesticides ,Pesticides ,81.31937427149762,1.5053871520341105e-15,1.851203560676865e-17,Wheat
19,2023,12,Pesticides ,Pesticides ,81.31937427149762,1.5053871520341105e-15,1.851203560676865e-17,Wheat
19,2023,1,Pesticides ,Strengthen,1322.4692879284223,0.0,0.0,Wheat
19,2023,2,Pesticides ,Strengthen,1322.4692879284223,723.1638418079096,0.5468284582553196,Wheat
19,2023,3,Pesticides ,Strengthen,1322.4692879284223,43.59376279519349,0.0329639131835573,Wheat
19,2023,4,Pesticides ,Strengthen,1322.4692879284223,0.0,0.0,Wheat
19,2023,5,Pesticides ,Strengthen,1322.4692879284223,0.0,0.0,Wheat
19,2023,6,Pesticides ,Strengthen,1322.4692879284223,0.0,0.0,Wheat
19,2023,7,Pesticides ,Strengthen,1322.4692879284223,21.805750316877784,0.0164886629246682,Wheat
19,2023,8,Pesticides ,Strengthen,1322.4692879284223,100.91811921667338,0.0763103688969263,Wheat
19,2023,9,Pesticides ,Strengthen,1322.4692879284223,398.6859810103733,0.3014708807604096,Wheat
19,2023,10,Pesticides ,Strengthen,1322.4692879284223,8.755584725996481,0.0066206336932872,Wheat
19,2023,11,Pesticides ,Strengthen,1322.4692879284223,0.0,0.0,Wheat
19,2023,12,Pesticides ,Strengthen,1322.4692879284223,25.546248055398447,0.0193170822858315,Wheat
19,2023,1,Pesticides ,Weedicide,2050.608292851516,185.875217752413,0.090643941312624,Wheat
19,2023,2,Pesticides ,Weedicide,2050.608292851516,16.487953992321742,0.0080405185377428,Wheat
19,2023,3,Pesticides ,Weedicide,2050.608292851516,42.6190190742964,0.0207835983219553,Wheat
19,2023,4,Pesticides ,Weedicide,2050.608292851516,164.16310899045828,0.0800558105430159,Wheat
19,2023,5,Pesticides ,Weedicide,2050.608292851516,70.21653495188828,0.0342418077585394,Wheat
19,2023,6,Pesticides ,Weedicide,2050.608292851516,59.715886482833,0.0291210596831215,Wheat
19,2023,7,Pesticides ,Weedicide,2050.608292851516,26.892665804396184,0.0131144821261792,Wheat
19,2023,8,Pesticides ,Weedicide,2050.608292851516,185.5180833675248,0.0904697810958078,Wheat
19,2023,9,Pesticides ,Weedicide,2050.608292851516,22.961247672132146,0.0111972860697851,Wheat
19,2023,10,Pesticides ,Weedicide,2050.608292851516,202.7122470796361,0.098854689989452,Wheat
19,2023,11,Pesticides ,Weedicide,2050.608292851516,0.0,0.0,Wheat
19,2023,12,Pesticides ,Weedicide,2050.608292851516,1073.446327683616,0.5234770245617766,Wheat
21,2016,1,Seed,Seedling,3478.231973595825,2000.0,0.5750047769046248,Onion
21,2016,2,Seed,Seedling,3478.231973595825,693.9514751175532,0.1995127065663019,Onion
21,2016,3,Seed,Seedling,3478.231973595825,250.4486526740041,0.0720045858284398,Onion
21,2016,4,Seed,Seedling,3478.231973595825,65.22100330052191,0.0187511942261562,Onion
21,2016,5,Seed,Seedling,3478.231973595825,0.0,0.0,Onion
21,2016,6,Seed,Seedling,3478.231973595825,0.0,0.0,Onion
21,2016,7,Seed,Seedling,3478.231973595825,229.27811734878688,0.0659180063576257,Onion
21,2016,8,Seed,Seedling,3478.231973595825,56.71391591349732,0.016305386283614,Onion
21,2016,9,Seed,Seedling,3478.231973595825,0.0,0.0,Onion
21,2016,10,Seed,Seedling,3478.231973595825,0.0,0.0,Onion
21,2016,11,Seed,Seedling,3478.231973595825,52.17680264041753,0.0150009553809249,Onion
21,2016,12,Seed,Seedling,3478.231973595825,130.44200660104383,0.0375023884523124,Onion
22,2016,1,Seed,Seed,11670.04363904912,0.0,0.0,Fodder
22,2016,2,Seed,Seed,11670.04363904912,428.2090335423059,0.0366930104793675,Fodder
22,2016,3,Seed,Seed,11670.04363904912,500.6475459055178,0.0429002291157079,Fodder
22,2016,4,Seed,Seed,11670.04363904912,133.6744904016411,0.0114544979038769,Fodder
22,2016,5,Seed,Seed,11670.04363904912,210.48515939555116,0.0180363643792425,Fodder
22,2016,6,Seed,Seed,11670.04363904912,1000.0,0.0856894824843585,Fodder
22,2016,7,Seed,Seed,11670.04363904912,201.5485499886618,0.0172705909440013,Fodder
22,2016,8,Seed,Seed,11670.04363904912,5000.0,0.428447412421793,Fodder
22,2016,9,Seed,Seed,11670.04363904912,899.6734915364838,0.0770925558946572,Fodder
